"","lemma","tag","Total"
"6514","lemma=ἕζομαι"," postag=v3prie---",1
"6515","lemma=ἕζομαι"," postag=v3saim---",18
"6516","lemma=ἕζομαι"," postag=v3siie---",29
"6517","lemma=ἕζομαι"," postag=v3spie---",7
"6518","lemma=ἕωμεν"," postag=v1pasa---",1
"6519","lemma=ἕρπω"," postag=v--pna---",1
"6520","lemma=ἕρπω"," postag=v-pppama-",1
"6521","lemma=ἕρπω"," postag=v-sppafa-",1
"6522","lemma=ἕρπω"," postag=v-sppafd-",1
"6523","lemma=ἕρπω"," postag=v-sppamd-",2
"6524","lemma=ἕρπω"," postag=v-sppamg-",1
"6525","lemma=ἕρπω"," postag=v-sppamn-",2
"6526","lemma=ἕρπω"," postag=v-sppann-",1
"6527","lemma=ἕρπω"," postag=v1spia---",1
"6528","lemma=ἕρπω"," postag=v1spsa---",2
"6529","lemma=ἕρπω"," postag=v2spma---",3
"6530","lemma=ἕρπω"," postag=v3piia---",1
"6531","lemma=ἕρπω"," postag=v3siia---",3
"6532","lemma=ἕρπω"," postag=v3spia---",11
"6533","lemma=ἕρπω"," postag=v3spma---",1
"6534","lemma=ἕννυμι"," postag=v--anm---",2
"6535","lemma=ἕννυμι"," postag=v--pne---",3
"6536","lemma=ἕννυμι"," postag=v-dapmma-",1
"6537","lemma=ἕννυμι"," postag=v-dapmmn-",1
"6538","lemma=ἕννυμι"," postag=v-papmmn-",4
"6539","lemma=ἕννυμι"," postag=v-prppmn-",2
"6540","lemma=ἕννυμι"," postag=v-prppnn-",1
"6541","lemma=ἕννυμι"," postag=v-sap-mn-",2
"6542","lemma=ἕννυμι"," postag=v-sapmfn-",1
"6543","lemma=ἕννυμι"," postag=v-sapmmn-",1
"6544","lemma=ἕννυμι"," postag=v-srppmn-",3
"6545","lemma=ἕννυμι"," postag=v1sfia---",4
"6546","lemma=ἕννυμι"," postag=v1srip---",2
"6547","lemma=ἕννυμι"," postag=v2samm---",1
"6548","lemma=ἕννυμι"," postag=v2slim---",1
"6549","lemma=ἕννυμι"," postag=v2srip---",1
"6550","lemma=ἕννυμι"," postag=v3-aia---",3
"6551","lemma=ἕννυμι"," postag=v3dlip---",1
"6552","lemma=ἕννυμι"," postag=v3paia---",2
"6553","lemma=ἕννυμι"," postag=v3paim---",5
"6554","lemma=ἕννυμι"," postag=v3plip---",1
"6555","lemma=ἕννυμι"," postag=v3saia---",2
"6556","lemma=ἕννυμι"," postag=v3saim---",7
"6557","lemma=ἕννυμι"," postag=v3sfia---",2
"6558","lemma=ἕννυμι"," postag=v3siie---",3
"6559","lemma=ἕννυμι"," postag=v3slip---",10
"6560","lemma=ἕννυμι"," postag=v3srip---",1
"6561","lemma=ἁψιμαχέω"," postag=v-pppamn-",1
"6562","lemma=ἐίσκω"," postag=v--pna---",1
"6563","lemma=ἐίσκω"," postag=v-pppamn-",1
"6564","lemma=ἐίσκω"," postag=v1piia---",2
"6565","lemma=ἐίσκω"," postag=v1ppia---",2
"6566","lemma=ἐίσκω"," postag=v1spia---",5
"6567","lemma=ἐίσκω"," postag=v2spia---",3
"6568","lemma=ἐίσκω"," postag=v3siia---",1
"6569","lemma=ἐίσκω"," postag=v3spia---",1
"6570","lemma=ἁδρύνω"," postag=v3spie---",1
"6571","lemma=ἐθίζω"," postag=v--pne---",1
"6572","lemma=ἐθίζω"," postag=v-prpemg-",1
"6573","lemma=ἐθίζω"," postag=v-prpemn-",4
"6574","lemma=ἐθίζω"," postag=v-srpemg-",1
"6575","lemma=ἐθίζω"," postag=v-srpemn-",1
"6576","lemma=ἐθίζω"," postag=v3piie---",3
"6577","lemma=ἐθίζω"," postag=v3ppse---",1
"6578","lemma=ἐθίζω"," postag=v3saia---",1
"6579","lemma=ἐθίζω"," postag=v3saoa---",1
"6580","lemma=ἐθίζω"," postag=v3siia---",2
"6581","lemma=ἐθίζω"," postag=v3slie---",1
"6582","lemma=ἐθίζω"," postag=v3srie---",1
"6583","lemma=ἐθείρω"," postag=v3spsa---",1
"6584","lemma=ἐθελοκακέω"," postag=v3piia---",1
"6585","lemma=ἐθέλω"," postag=v--ana---",4
"6586","lemma=ἐθέλω"," postag=v--fna---",1
"6587","lemma=ἐθέλω"," postag=v--pna---",8
"6588","lemma=ἐθέλω"," postag=v-papama-",1
"6589","lemma=ἐθέλω"," postag=v-papamg-",1
"6590","lemma=ἐθέλω"," postag=v-papamn-",1
"6591","lemma=ἐθέλω"," postag=v-pppafa-",1
"6592","lemma=ἐθέλω"," postag=v-pppafn-",4
"6593","lemma=ἐθέλω"," postag=v-pppama-",3
"6594","lemma=ἐθέλω"," postag=v-pppamd-",1
"6595","lemma=ἐθέλω"," postag=v-pppamg-",1
"6596","lemma=ἐθέλω"," postag=v-pppamn-",7
"6597","lemma=ἐθέλω"," postag=v-sapamg-",1
"6598","lemma=ἐθέλω"," postag=v-sapamn-",1
"6599","lemma=ἐθέλω"," postag=v-sppafa-",2
"6600","lemma=ἐθέλω"," postag=v-sppafd-",3
"6601","lemma=ἐθέλω"," postag=v-sppafg-",4
"6602","lemma=ἐθέλω"," postag=v-sppafn-",15
"6603","lemma=ἐθέλω"," postag=v-sppama-",19
"6604","lemma=ἐθέλω"," postag=v-sppamd-",3
"6605","lemma=ἐθέλω"," postag=v-sppamg-",8
"6606","lemma=ἐθέλω"," postag=v-sppamn-",34
"6607","lemma=ἐθέλω"," postag=v1pasa---",1
"6608","lemma=ἐθέλω"," postag=v1piia---",1
"6609","lemma=ἐθέλω"," postag=v1ppia---",1
"6610","lemma=ἐθέλω"," postag=v1ppoa---",2
"6611","lemma=ἐθέλω"," postag=v1ppsa---",1
"6612","lemma=ἐθέλω"," postag=v1saia---",2
"6613","lemma=ἐθέλω"," postag=v1sfia---",1
"6614","lemma=ἐθέλω"," postag=v1siia---",9
"6615","lemma=ἐθέλω"," postag=v1spia---",40
"6616","lemma=ἐθέλω"," postag=v1spoa---",18
"6617","lemma=ἐθέλω"," postag=v1spsa---",7
"6618","lemma=ἐθέλω"," postag=v2diia---",1
"6619","lemma=ἐθέλω"," postag=v2dpsa---",1
"6620","lemma=ἐθέλω"," postag=v2piia---",1
"6621","lemma=ἐθέλω"," postag=v2ppoa---",1
"6622","lemma=ἐθέλω"," postag=v2ppsa---",4
"6623","lemma=ἐθέλω"," postag=v2saia---",1
"6624","lemma=ἐθέλω"," postag=v2sama---",2
"6625","lemma=ἐθέλω"," postag=v2sasa---",1
"6626","lemma=ἐθέλω"," postag=v2sfia---",2
"6627","lemma=ἐθέλω"," postag=v2siia---",1
"6628","lemma=ἐθέλω"," postag=v2spia---",61
"6629","lemma=ἐθέλω"," postag=v2spma---",4
"6630","lemma=ἐθέλω"," postag=v2spoa---",7
"6631","lemma=ἐθέλω"," postag=v2spsa---",26
"6632","lemma=ἐθέλω"," postag=v3daia---",1
"6633","lemma=ἐθέλω"," postag=v3dfia---",1
"6634","lemma=ἐθέλω"," postag=v3diia---",2
"6635","lemma=ἐθέλω"," postag=v3dpsa---",1
"6636","lemma=ἐθέλω"," postag=v3paia---",2
"6637","lemma=ἐθέλω"," postag=v3piia---",17
"6638","lemma=ἐθέλω"," postag=v3ppia---",20
"6639","lemma=ἐθέλω"," postag=v3ppoa---",2
"6640","lemma=ἐθέλω"," postag=v3ppsa---",9
"6641","lemma=ἐθέλω"," postag=v3saia---",7
"6642","lemma=ἐθέλω"," postag=v3sasa---",4
"6643","lemma=ἐθέλω"," postag=v3sfia---",3
"6644","lemma=ἐθέλω"," postag=v3siia---",52
"6645","lemma=ἐθέλω"," postag=v3spia---",31
"6646","lemma=ἐθέλω"," postag=v3spoa---",14
"6647","lemma=ἐθέλω"," postag=v3spoe---",1
"6648","lemma=ἐθέλω"," postag=v3spsa---",49
"6649","lemma=ἐτάζω"," postag=v3paia---",1
"6650","lemma=ἐπί-ἠγορέω"," postag=v-sppamn-",1
"6651","lemma=ἐπί-ἀποστέλλω"," postag=v-sppamn-",1
"6652","lemma=ἐπί-ἀποστέλλω"," postag=v3spia---",1
"6653","lemma=ἐπί-ἀπερείδω"," postag=v-sppemn-",1
"6654","lemma=ἐπί-ἀείρω"," postag=v-pppann-",1
"6655","lemma=ἐπί-ἀείρω"," postag=v-sapamn-",2
"6656","lemma=ἐπί-ἀείρω"," postag=v-sappmn-",1
"6657","lemma=ἐπί-ἀείρω"," postag=v2sasp---",1
"6658","lemma=ἐπί-ἀρτύνω"," postag=v3piie---",1
"6659","lemma=ἐπί-ἐπικουρέω"," postag=v-pppamg-",1
"6660","lemma=ἐπί-ἐπικουρέω"," postag=v3piia---",1
"6661","lemma=ἐπί-ἁμιλλάομαι"," postag=v3srie---",1
"6662","lemma=ἐπί-τροπεύω"," postag=v3piia---",1
"6663","lemma=ἐπί-τροπεύω"," postag=v3saia---",1
"6664","lemma=ἐπί-τροπεύω"," postag=v3siia---",1
"6665","lemma=ἐπί-παραγίγνομαι"," postag=v-sppema-",1
"6666","lemma=ἐπί-πήσσω"," postag=v-pppamg-",1
"6667","lemma=ἐπί-λέγω"," postag=v-papamn-",1
"6668","lemma=ἐπί-λέγω"," postag=v-sapamn-",1
"6669","lemma=ἐπί-λέγω"," postag=v3saia---",2
"6670","lemma=ἐπί-εἰσκομίζω"," postag=v3paia---",1
"6671","lemma=ἐπί-στεγάζω"," postag=v3saia---",1
"6672","lemma=ἐπί-στρατοπεδεύω"," postag=v3paia---",1
"6673","lemma=ἐπί-καθίστημι"," postag=v-prpema-",1
"6674","lemma=ἐπί-κιρνάω"," postag=v3spie---",1
"6675","lemma=ἐπί,σύν-ἀρτύω"," postag=v3siia---",1
"6676","lemma=ἐπίσταμαι"," postag=v--pne---",6
"6677","lemma=ἐπίσταμαι"," postag=v-pppefn-",1
"6678","lemma=ἐπίσταμαι"," postag=v-pppemd-",1
"6679","lemma=ἐπίσταμαι"," postag=v-pppemn-",4
"6680","lemma=ἐπίσταμαι"," postag=v-sppema-",1
"6681","lemma=ἐπίσταμαι"," postag=v-sppemd-",3
"6682","lemma=ἐπίσταμαι"," postag=v-sppemg-",1
"6683","lemma=ἐπίσταμαι"," postag=v-sppemn-",8
"6684","lemma=ἐπίσταμαι"," postag=v-sppenn-",1
"6685","lemma=ἐπίσταμαι"," postag=v1ppie---",2
"6686","lemma=ἐπίσταμαι"," postag=v1ppoe---",1
"6687","lemma=ἐπίσταμαι"," postag=v1siie---",1
"6688","lemma=ἐπίσταμαι"," postag=v1spie---",12
"6689","lemma=ἐπίσταμαι"," postag=v1spoe---",2
"6690","lemma=ἐπίσταμαι"," postag=v2ppie---",1
"6691","lemma=ἐπίσταμαι"," postag=v2ppse---",1
"6692","lemma=ἐπίσταμαι"," postag=v2siie---",2
"6693","lemma=ἐπίσταμαι"," postag=v2spie---",7
"6694","lemma=ἐπίσταμαι"," postag=v2spme---",10
"6695","lemma=ἐπίσταμαι"," postag=v3pfim---",1
"6696","lemma=ἐπίσταμαι"," postag=v3piie---",1
"6697","lemma=ἐπίσταμαι"," postag=v3siie---",9
"6698","lemma=ἐπίσταμαι"," postag=v3spie---",10
"6699","lemma=ἐπίσταμαι"," postag=v3spme---",1
"6700","lemma=ἐπίσταμαι"," postag=v3spoe---",2
"6701","lemma=ἐπίσταμαι"," postag=v3spse---",2
"6702","lemma=ἐπίσχω"," postag=v--pna---",2
"6703","lemma=ἐπίσχω"," postag=v-pppefn-",1
"6704","lemma=ἐπίσχω"," postag=v-sppemn-",1
"6705","lemma=ἐπίσχω"," postag=v2dpia---",1
"6706","lemma=ἐπίσχω"," postag=v2ppma---",1
"6707","lemma=ἐπίσχω"," postag=v2spma---",1
"6708","lemma=ἐπίσχω"," postag=v3spma---",1
"6709","lemma=ἐπίκειμαι"," postag=v--pne---",1
"6710","lemma=ἐπίκειμαι"," postag=v-pppemg-",2
"6711","lemma=ἐπίκειμαι"," postag=v-prpemd-",1
"6712","lemma=ἐπίκειμαι"," postag=v-prpemg-",2
"6713","lemma=ἐπίκειμαι"," postag=v-prpemn-",4
"6714","lemma=ἐπίκειμαι"," postag=v-srpefg-",1
"6715","lemma=ἐπίκειμαι"," postag=v-srpemn-",1
"6716","lemma=ἐπίκειμαι"," postag=v3piie---",6
"6717","lemma=ἐπίκειμαι"," postag=v3sfim---",1
"6718","lemma=ἐπίκειμαι"," postag=v3siie---",1
"6719","lemma=ἐπίκειμαι"," postag=v3spie---",1
"6720","lemma=ἐποψάομαι"," postag=v--pne---",1
"6721","lemma=ἐποίχομαι"," postag=v--pne---",6
"6722","lemma=ἐποίχομαι"," postag=v-pppemn-",2
"6723","lemma=ἐποίχομαι"," postag=v-sppefa-",1
"6724","lemma=ἐποίχομαι"," postag=v-sppefg-",1
"6725","lemma=ἐποίχομαι"," postag=v-sppefn-",9
"6726","lemma=ἐποίχομαι"," postag=v-sppema-",3
"6727","lemma=ἐποίχομαι"," postag=v-sppemn-",9
"6728","lemma=ἐποίχομαι"," postag=v3siie---",9
"6729","lemma=ἐποδύρομαι"," postag=v--ane---",1
"6730","lemma=ἐποτρύνω"," postag=v--ana---",1
"6731","lemma=ἐποτρύνω"," postag=v--pna---",1
"6732","lemma=ἐποτρύνω"," postag=v-pppann-",1
"6733","lemma=ἐποτρύνω"," postag=v-sapamn-",6
"6734","lemma=ἐποτρύνω"," postag=v-sppafn-",3
"6735","lemma=ἐποτρύνω"," postag=v-sppama-",3
"6736","lemma=ἐποτρύνω"," postag=v-sppamn-",12
"6737","lemma=ἐποτρύνω"," postag=v1ppse---",1
"6738","lemma=ἐποτρύνω"," postag=v1spia---",1
"6739","lemma=ἐποτρύνω"," postag=v1spsa---",1
"6740","lemma=ἐποτρύνω"," postag=v2dasa---",1
"6741","lemma=ἐποτρύνω"," postag=v2saia---",1
"6742","lemma=ἐποτρύνω"," postag=v2sama---",2
"6743","lemma=ἐποτρύνω"," postag=v2spma---",1
"6744","lemma=ἐποτρύνω"," postag=v2spsa---",1
"6745","lemma=ἐποτρύνω"," postag=v3paia---",1
"6746","lemma=ἐποτρύνω"," postag=v3pasa---",1
"6747","lemma=ἐποτρύνω"," postag=v3saoa---",2
"6748","lemma=ἐποτρύνω"," postag=v3sasa---",3
"6749","lemma=ἐποτρύνω"," postag=v3siia---",1
"6750","lemma=ἐποτρύνω"," postag=v3spia---",10
"6751","lemma=ἐποτρύνω"," postag=v3spsa---",2
"6752","lemma=ἐποπίζομαι"," postag=v2spme---",1
"6753","lemma=ἐποπτάω"," postag=v3piia---",1
"6754","lemma=ἐποπτεύω"," postag=v--ana---",2
"6755","lemma=ἐποπτεύω"," postag=v--pna---",3
"6756","lemma=ἐποπτεύω"," postag=v-sapamn-",1
"6757","lemma=ἐποπτεύω"," postag=v-sppamn-",1
"6758","lemma=ἐποπτεύω"," postag=v3sfia---",1
"6759","lemma=ἐποπτεύω"," postag=v3siia---",1
"6760","lemma=ἐπολολύζω"," postag=v1sasa---",1
"6761","lemma=ἐπολολύζω"," postag=v2pama---",1
"6762","lemma=ἐπολολύζω"," postag=v3saim---",1
"6763","lemma=ἐπουρίζω"," postag=v-sapafn-",1
"6764","lemma=ἐποχέομαι"," postag=v3sasm---",1
"6765","lemma=ἐποχέομαι"," postag=v3sfim---",1
"6766","lemma=ἐπορθιάζω"," postag=v--pna---",2
"6767","lemma=ἐπορθιάζω"," postag=v2spma---",1
"6768","lemma=ἐπορούω"," postag=v-sapamn-",3
"6769","lemma=ἐπορούω"," postag=v1saia---",1
"6770","lemma=ἐπορούω"," postag=v3paia---",1
"6771","lemma=ἐπορούω"," postag=v3saia---",22
"6772","lemma=ἐποράω"," postag=v--pna---",1
"6773","lemma=ἐποράω"," postag=v-pfpmma-",1
"6774","lemma=ἐποράω"," postag=v-sppamv-",1
"6775","lemma=ἐποράω"," postag=v3piia---",3
"6776","lemma=ἐποράω"," postag=v3ppia---",1
"6777","lemma=ἐποράω"," postag=v3siia---",3
"6778","lemma=ἐπορέγω"," postag=v-sapmmn-",1
"6779","lemma=ἐπονομάζω"," postag=v-sppefa-",1
"6780","lemma=ἐπονομάζω"," postag=v-srpefa-",1
"6781","lemma=ἐπονομάζω"," postag=v3paia---",1
"6782","lemma=ἐπονομάζω"," postag=v3saip---",1
"6783","lemma=ἐποιμώζω"," postag=v3saia---",1
"6784","lemma=ἐποικτίζω"," postag=v--ana---",1
"6785","lemma=ἐποικτείρω"," postag=v-sapamn-",2
"6786","lemma=ἐποικτείρω"," postag=v1spia---",5
"6787","lemma=ἐποικτείρω"," postag=v2sama---",1
"6788","lemma=ἐποκέλλω"," postag=v-sapafa-",1
"6789","lemma=ἐποκέλλω"," postag=v3siia---",1
"6790","lemma=ἐπαίω"," postag=v-pppamn-",1
"6791","lemma=ἐπαίω"," postag=v1spia---",1
"6792","lemma=ἐπαίρω"," postag=v--pne---",1
"6793","lemma=ἐπαίρω"," postag=v-pappma-",3
"6794","lemma=ἐπαίρω"," postag=v-pappmn-",2
"6795","lemma=ἐπαίρω"," postag=v-pppemn-",1
"6796","lemma=ἐπαίρω"," postag=v-prpema-",1
"6797","lemma=ἐπαίρω"," postag=v-sapafn-",1
"6798","lemma=ἐπαίρω"," postag=v-sapamn-",2
"6799","lemma=ἐπαίρω"," postag=v-sappmn-",2
"6800","lemma=ἐπαίρω"," postag=v-sppamn-",1
"6801","lemma=ἐπαίρω"," postag=v-sppefa-",1
"6802","lemma=ἐπαίρω"," postag=v-sppemn-",2
"6803","lemma=ἐπαίρω"," postag=v1ppie---",1
"6804","lemma=ἐπαίρω"," postag=v1ppse---",2
"6805","lemma=ἐπαίρω"," postag=v2paim---",1
"6806","lemma=ἐπαίρω"," postag=v2spma---",1
"6807","lemma=ἐπαίρω"," postag=v3paip---",1
"6808","lemma=ἐπαίρω"," postag=v3saia---",2
"6809","lemma=ἐπαίρω"," postag=v3sasa---",1
"6810","lemma=ἐπαίσσω"," postag=v--ana---",5
"6811","lemma=ἐπαίσσω"," postag=v--anm---",1
"6812","lemma=ἐπαίσσω"," postag=v-dapamn-",1
"6813","lemma=ἐπαίσσω"," postag=v-papamn-",1
"6814","lemma=ἐπαίσσω"," postag=v-sapamn-",9
"6815","lemma=ἐπαίσσω"," postag=v-sppama-",2
"6816","lemma=ἐπαίσσω"," postag=v-sppamn-",4
"6817","lemma=ἐπαίσσω"," postag=v1saia---",1
"6818","lemma=ἐπαίσσω"," postag=v3paia---",2
"6819","lemma=ἐπαίσσω"," postag=v3piia---",1
"6820","lemma=ἐπαίσσω"," postag=v3ppie---",1
"6821","lemma=ἐπαίσσω"," postag=v3saia---",2
"6822","lemma=ἐπαίσσω"," postag=v3spia---",1
"6823","lemma=ἐπαποθνήσκω"," postag=v3saia---",1
"6824","lemma=ἐπαπειλέω"," postag=v-prpemn-",1
"6825","lemma=ἐπαπειλέω"," postag=v-sapamn-",1
"6826","lemma=ἐπαπειλέω"," postag=v-sppamn-",1
"6827","lemma=ἐπαπειλέω"," postag=v3saia---",5
"6828","lemma=ἐπαπειλέω"," postag=v3siia---",1
"6829","lemma=ἐπαλαλάζω"," postag=v3paia---",1
"6830","lemma=ἐπαλαλάζω"," postag=v3saia---",1
"6831","lemma=ἐπαλαστέω"," postag=v-sapafn-",1
"6832","lemma=ἐπαλλάσσω"," postag=v-papamn-",1
"6833","lemma=ἐπαλάομαι"," postag=v-sapemn-",3
"6834","lemma=ἐπαλάομαι"," postag=v3sase---",1
"6835","lemma=ἐπαλέξω"," postag=v-sfpafa-",1
"6836","lemma=ἐπαλέξω"," postag=v-sfpamn-",1
"6837","lemma=ἐπαείδω"," postag=v-sppamn-",1
"6838","lemma=ἐπαείδω"," postag=v3spia---",1
"6839","lemma=ἐπαείρω"," postag=v3paia---",1
"6840","lemma=ἐπαυχέω"," postag=v--pna---",1
"6841","lemma=ἐπαυχέω"," postag=v1spia---",1
"6842","lemma=ἐπαυρέω"," postag=v--ana---",4
"6843","lemma=ἐπαυρέω"," postag=v--fnm---",1
"6844","lemma=ἐπαυρέω"," postag=v--pna---",1
"6845","lemma=ἐπαυρέω"," postag=v2saim---",1
"6846","lemma=ἐπαυρέω"," postag=v2sasm---",2
"6847","lemma=ἐπαυρέω"," postag=v3pasm---",1
"6848","lemma=ἐπαυρέω"," postag=v3ppia---",1
"6849","lemma=ἐπαυρέω"," postag=v3sasa---",2
"6850","lemma=ἐπαυρέω"," postag=v3spia---",1
"6851","lemma=ἐπαφάω"," postag=v-sppamn-",1
"6852","lemma=ἐπαφύσσω"," postag=v3saia---",1
"6853","lemma=ἐπαρτάω"," postag=v-srpema-",1
"6854","lemma=ἐπαρτύω"," postag=v3siia---",1
"6855","lemma=ἐπαραρίσκω"," postag=v-papmna-",1
"6856","lemma=ἐπαραρίσκω"," postag=v-pappmn-",1
"6857","lemma=ἐπαραρίσκω"," postag=v-sapmma-",1
"6858","lemma=ἐπαραρίσκω"," postag=v3saia---",2
"6859","lemma=ἐπαραρίσκω"," postag=v3slia---",1
"6860","lemma=ἐπαράομαι"," postag=v-sppenn-",1
"6861","lemma=ἐπαράομαι"," postag=v2saim---",1
"6862","lemma=ἐπαράομαι"," postag=v3paim---",1
"6863","lemma=ἐπαρήγω"," postag=v--pna---",1
"6864","lemma=ἐπαρήγω"," postag=v-sfpamn-",1
"6865","lemma=ἐπαρήγω"," postag=v2sama---",1
"6866","lemma=ἐπαρήγω"," postag=v2spoa---",1
"6867","lemma=ἐπαρήγω"," postag=v3spia---",1
"6868","lemma=ἐπαύω"," postag=v-sapamn-",1
"6869","lemma=ἐπαύω"," postag=v3saim---",3
"6870","lemma=ἐπαρκέω"," postag=v--pna---",1
"6871","lemma=ἐπαρκέω"," postag=v-sfpama-",1
"6872","lemma=ἐπαρκέω"," postag=v3paia---",1
"6873","lemma=ἐπαρκέω"," postag=v3saia---",3
"6874","lemma=ἐπαρκέω"," postag=v3sfia---",3
"6875","lemma=ἐπαμαξεύω"," postag=v-srpefn-",1
"6876","lemma=ἐπαμάω"," postag=v3saim---",1
"6877","lemma=ἐπαμείβω"," postag=v1pasa---",1
"6878","lemma=ἐπαμείβω"," postag=v3spie---",1
"6879","lemma=ἐπαμφοτερίζω"," postag=v-sppama-",1
"6880","lemma=ἐπαμύνω"," postag=v--ana---",2
"6881","lemma=ἐπαμύνω"," postag=v--pna---",3
"6882","lemma=ἐπαμύνω"," postag=v1pasa---",1
"6883","lemma=ἐπαμύνω"," postag=v1sasa---",1
"6884","lemma=ἐπαμύνω"," postag=v1spsa---",1
"6885","lemma=ἐπαμύνω"," postag=v2pfia---",1
"6886","lemma=ἐπαμύνω"," postag=v2sama---",2
"6887","lemma=ἐπαμύνω"," postag=v2spma---",3
"6888","lemma=ἐπαμμένω"," postag=v3spia---",2
"6889","lemma=ἐπανίημι"," postag=v-pppamn-",1
"6890","lemma=ἐπανίστημι"," postag=v-papamn-",1
"6891","lemma=ἐπανίστημι"," postag=v-sfpmma-",1
"6892","lemma=ἐπανίστημι"," postag=v3paia---",2
"6893","lemma=ἐπανδιπλάζω"," postag=v1spia---",1
"6894","lemma=ἐπανδιπλάζω"," postag=v2spma---",1
"6895","lemma=ἐπανθίζω"," postag=v--pna---",1
"6896","lemma=ἐπανθίζω"," postag=v-papamn-",1
"6897","lemma=ἐπανθίζω"," postag=v2saim---",1
"6898","lemma=ἐπανορθόω"," postag=v--pna---",2
"6899","lemma=ἐπανορθόω"," postag=v-papmmn-",1
"6900","lemma=ἐπανορθόω"," postag=v1ppie---",1
"6901","lemma=ἐπανορθόω"," postag=v3sfom---",1
"6902","lemma=ἐπαναθρῳσκω"," postag=v-papa-n-",1
"6903","lemma=ἐπανατίθημι"," postag=v--ana---",1
"6904","lemma=ἐπανατέλλω"," postag=v--pna---",1
"6905","lemma=ἐπανατέλλω"," postag=v-sapafa-",1
"6906","lemma=ἐπαναπλέω"," postag=v--pna---",1
"6907","lemma=ἐπαναπλέω"," postag=v-sppamn-",1
"6908","lemma=ἐπαναφέρω"," postag=v-pappfg-",1
"6909","lemma=ἐπαναφέρω"," postag=v-pappng-",1
"6910","lemma=ἐπαναχωρέω"," postag=v-sppamn-",1
"6911","lemma=ἐπαναχωρέω"," postag=v3piia---",1
"6912","lemma=ἐπαναχωρέω"," postag=v3siia---",1
"6913","lemma=ἐπαναιρέομαι"," postag=v--anm---",1
"6914","lemma=ἐπαναιρέομαι"," postag=v-papmfn-",1
"6915","lemma=ἐπαναβαίνω"," postag=v3saia---",1
"6916","lemma=ἐπαναβάλλω"," postag=v-sapamn-",1
"6917","lemma=ἐπαναβάλλω"," postag=v3saim---",1
"6918","lemma=ἐπαναγκάζω"," postag=v-sppemn-",1
"6919","lemma=ἐπαναγκάζω"," postag=v3siia---",1
"6920","lemma=ἐπανάγω"," postag=v-pappmg-",1
"6921","lemma=ἐπανάγω"," postag=v-sapama-",1
"6922","lemma=ἐπανάγω"," postag=v-sapamn-",1
"6923","lemma=ἐπανάγω"," postag=v-sappmn-",1
"6924","lemma=ἐπανήκω"," postag=v-sppamg-",1
"6925","lemma=ἐπανύω"," postag=v3saip---",1
"6926","lemma=ἐπανέρομαι"," postag=v-sppemn-",1
"6927","lemma=ἐπανέρομαι"," postag=v1saim---",1
"6928","lemma=ἐπανέρχομαι"," postag=v--ana---",2
"6929","lemma=ἐπανέρχομαι"," postag=v-papamg-",1
"6930","lemma=ἐπανέρχομαι"," postag=v-papamn-",1
"6931","lemma=ἐπανέρχομαι"," postag=v-sapafn-",2
"6932","lemma=ἐπανέρχομαι"," postag=v-sapama-",1
"6933","lemma=ἐπανέρχομαι"," postag=v-sapamg-",1
"6934","lemma=ἐπανέρχομαι"," postag=v-sapamn-",4
"6935","lemma=ἐπανέρχομαι"," postag=v-sfpmmn-",1
"6936","lemma=ἐπανέρχομαι"," postag=v3paia---",3
"6937","lemma=ἐπανέρχομαι"," postag=v3saia---",5
"6938","lemma=ἐπανέρχομαι"," postag=v3sasa---",2
"6939","lemma=ἐπαξιόω"," postag=v-sapamn-",1
"6940","lemma=ἐπαξιόω"," postag=v1spia---",1
"6941","lemma=ἐπαιδέομαι"," postag=v2saim---",1
"6942","lemma=ἐπαιδέομαι"," postag=v2spie---",1
"6943","lemma=ἐπαιτιάομαι"," postag=v-papema-",1
"6944","lemma=ἐπαιτιάομαι"," postag=v-sppemn-",1
"6945","lemma=ἐπαιτιάομαι"," postag=v1spie---",1
"6946","lemma=ἐπαιτιάομαι"," postag=v2saie---",1
"6947","lemma=ἐπαιτιάομαι"," postag=v2spie---",2
"6948","lemma=ἐπαιτιάομαι"," postag=v2spme---",1
"6949","lemma=ἐπαιτέω"," postag=v2saoa---",1
"6950","lemma=ἐπαιτέω"," postag=v2spia---",1
"6951","lemma=ἐπαιτέω"," postag=v3spie---",1
"6952","lemma=ἐπαινέω"," postag=v--ana---",2
"6953","lemma=ἐπαινέω"," postag=v--anp---",1
"6954","lemma=ἐπαινέω"," postag=v--pna---",7
"6955","lemma=ἐπαινέω"," postag=v--pne---",1
"6956","lemma=ἐπαινέω"," postag=v-papamn-",2
"6957","lemma=ἐπαινέω"," postag=v-pppamg-",2
"6958","lemma=ἐπαινέω"," postag=v-pppefa-",1
"6959","lemma=ἐπαινέω"," postag=v-sapama-",1
"6960","lemma=ἐπαινέω"," postag=v-sapamg-",1
"6961","lemma=ἐπαινέω"," postag=v-sapamn-",5
"6962","lemma=ἐπαινέω"," postag=v-sapang-",1
"6963","lemma=ἐπαινέω"," postag=v-sppamn-",3
"6964","lemma=ἐπαινέω"," postag=v-sppefa-",1
"6965","lemma=ἐπαινέω"," postag=v-sppemn-",2
"6966","lemma=ἐπαινέω"," postag=v1ppia---",3
"6967","lemma=ἐπαινέω"," postag=v1saia---",2
"6968","lemma=ἐπαινέω"," postag=v1saoa---",1
"6969","lemma=ἐπαινέω"," postag=v1spia---",5
